Word,abs_diff
registry,0.3200000000000003
mere,0.3200000000000003
immaterial,0.3200000000000003
obligation,0.3200000000000003
refugee,0.3200000000000003
peel,0.3200000000000003
federation,0.3200000000000003
cram,0.3200000000000003
bollocks,0.3200000000000003
twelve,0.3200000000000003
kosher,0.3200000000000003
undetected,0.3200000000000003
responsibility,0.3200000000000003
psychedelic,0.3200000000000003
dullard,0.3200000000000003
quadrant,0.3200000000000003
correspondent,0.3200000000000003
cirque,0.3200000000000003
regimen,0.3200000000000003
motive,0.3200000000000003
flounder,0.3200000000000003
general,0.3200000000000003
bathhouse,0.3200000000000003
notch,0.3200000000000003
conclusive,0.3200000000000003
revue,0.3200000000000003
mezzanine,0.3200000000000003
flooring,0.3200000000000003
showdown,0.3200000000000003
frame,0.3200000000000003
foundry,0.3200000000000003
scroll,0.3200000000000003
dishwasher,0.3200000000000003
steep,0.3200000000000003
choreographer,0.3200000000000003
decimal,0.3200000000000003
gate,0.3200000000000003
liposuction,0.3200000000000003
dense,0.3200000000000003
leave,0.3200000000000003
interim,0.3200000000000003
commissioner,0.3200000000000003
strip,0.3200000000000003
girly,0.3200000000000003
concession,0.3200000000000003
bro,0.3200000000000003
primary,0.3200000000000003
funnel,0.3200000000000003
pulsar,0.3200000000000003
reaction,0.3200000000000003
brooch,0.33000000000000007
teller,0.33000000000000007
rethink,0.33000000000000007
sell,0.33000000000000007
board,0.33000000000000007
tablecloth,0.33000000000000007
duty,0.33000000000000007
competition,0.33000000000000007
pant,0.33000000000000007
recap,0.33000000000000007
tie,0.33000000000000007
subject,0.33000000000000007
continuous,0.33000000000000007
famed,0.33000000000000007
header,0.33000000000000007
flipping,0.33000000000000007
evens,0.33000000000000007
facility,0.33000000000000007
overture,0.33000000000000007
gourd,0.33000000000000007
bear,0.33000000000000007
craze,0.33000000000000007
pelvis,0.33000000000000007
lasso,0.33000000000000007
electron,0.33000000000000007
mulch,0.33000000000000007
minion,0.33000000000000007
footage,0.33000000000000007
central,0.33000000000000007
secret,0.33000000000000007
prairie,0.33000000000000007
boner,0.33000000000000007
trend,0.33000000000000007
procreate,0.33000000000000007
righty,0.33000000000000007
situation,0.33000000000000007
enlarge,0.33000000000000007
bitsy,0.33000000000000007
ledger,0.33000000000000007
challenger,0.33000000000000007
primrose,0.33000000000000007
await,0.33000000000000007
venture,0.33000000000000007
calculation,0.33000000000000007
quantity,0.33000000000000007
missionary,0.33000000000000007
stack,0.33000000000000007
obvious,0.33000000000000007
pouch,0.33000000000000007
lingo,0.33000000000000007
alternative,0.33000000000000007
fornicate,0.33000000000000007
pharmaceutical,0.33000000000000007
breakaway,0.33000000000000007
empirical,0.33000000000000007
reentry,0.33000000000000007
skim,0.33000000000000007
diaphragm,0.33000000000000007
flush,0.33000000000000007
blank,0.33000000000000007
deft,0.33000000000000007
axle,0.33000000000000007
frock,0.33000000000000007
greaser,0.33000000000000007
squire,0.33000000000000007
impulsive,0.33000000000000007
pounce,0.33000000000000007
gusher,0.33000000000000007
tailpipe,0.33000000000000007
sector,0.33000000000000007
watchtower,0.33000000000000007
pithy,0.33000000000000007
descend,0.33000000000000007
cervical,0.33000000000000007
loopy,0.33000000000000007
chunk,0.33000000000000007
enforcement,0.33000000000000007
possess,0.33000000000000007
speculation,0.33000000000000007
bulkhead,0.33000000000000007
psych,0.33000000000000007
mimic,0.33000000000000007
fanatic,0.33000000000000007
temperament,0.33000000000000007
muster,0.33000000000000007
slugger,0.33000000000000007
railing,0.33000000000000007
wastebasket,0.33000000000000007
departmental,0.33000000000000007
stoop,0.33000000000000007
police officer,0.33000000000000007
disciple,0.33000000000000007
volcanic,0.33000000000000007
dare,0.33000000000000007
code,0.33000000000000007
hollow,0.33000000000000007
busload,0.33000000000000007
crevice,0.33000000000000007
neurosurgeon,0.33000000000000007
doc,0.33000000000000007
garrison,0.33000000000000007
contingency,0.33000000000000007
estimation,0.33000000000000007
dunk,0.33000000000000007
fragile,0.33000000000000007
submissive,0.33000000000000007
pestle,0.33000000000000007
loudspeaker,0.33000000000000007
outpost,0.33000000000000007
remover,0.33000000000000007
drawer,0.33000000000000007
decathlon,0.33000000000000007
chilling,0.33000000000000007
ballast,0.33000000000000007
dustpan,0.33000000000000007
homeroom,0.33000000000000007
civics,0.33000000000000007
posterior,0.33000000000000007
highball,0.33000000000000007
entice,0.33000000000000007
bopper,0.33000000000000007
doorbell,0.33000000000000007
spine,0.33000000000000007
decree,0.33000000000000007
manageable,0.33000000000000007
seating,0.33000000000000007
box,0.33000000000000007
terrace,0.33000000000000007
stocking,0.33000000000000007
kickboxing,0.33000000000000007
tidal,0.33000000000000007
overestimate,0.33000000000000007
tinkling,0.33000000000000007
tap,0.33000000000000007
root,0.33000000000000007
mailing,0.33000000000000007
vinegar,0.33000000000000007
hemisphere,0.33000000000000007
public,0.33000000000000007
department,0.33000000000000007
lightning,0.33999999999999986
patent,0.33999999999999986
solemn,0.33999999999999986
industrial,0.34999999999999964
sticky,0.34999999999999964
homosexual,0.34999999999999964
cowhand,0.34999999999999964
fade,0.34999999999999964
army,0.34999999999999964
hemostat,0.34999999999999964
green snake,0.34999999999999964
swill,0.34999999999999964
girth,0.34999999999999964
hark,0.34999999999999964
extinguish,0.34999999999999964
shitfaced,0.34999999999999964
brick,0.34999999999999964
squat,0.34999999999999964
ruddy,0.34999999999999964
machinery,0.34999999999999964
sleight,0.34999999999999964
pellet,0.34999999999999964
prod,0.34999999999999964
intermittent,0.34999999999999964
medial,0.34999999999999964
ninety,0.34999999999999964
hemlock,0.34999999999999964
defensive,0.34999999999999964
lure,0.34999999999999964
jackal,0.34999999999999964
judgment,0.34999999999999964
turbine,0.34999999999999964
mouthpiece,0.34999999999999964
skimpy,0.34999999999999964
newt,0.34999999999999964
blunt,0.34999999999999964
reset,0.34999999999999964
consumption,0.34999999999999964
diplomat,0.34999999999999964
void,0.34999999999999964
curb,0.34999999999999964
weed,0.34999999999999964
uppity,0.34999999999999964
startle,0.34999999999999964
claw,0.34999999999999964
enlargement,0.34999999999999964
stopper,0.34999999999999964
solitary,0.34999999999999964
zoning,0.34999999999999964
frivolous,0.34999999999999964
cleric,0.34999999999999964
clerical,0.34999999999999964
ham,0.34999999999999964
platoon,0.34999999999999964
foggy,0.34999999999999964
roadside,0.34999999999999964
buggy,0.34999999999999964
innuendo,0.34999999999999964
brood,0.34999999999999964
juror,0.34999999999999964
chambermaid,0.34999999999999964
bellman,0.34999999999999964
tout,0.34999999999999964
mach,0.34999999999999964
euro,0.34999999999999964
rousing,0.34999999999999964
mannequin,0.34999999999999964
fennel,0.34999999999999964
moustache,0.34999999999999964
longboat,0.34999999999999964
dune,0.34999999999999964
primer,0.34999999999999964
cauliflower,0.34999999999999964
attempted,0.34999999999999964
concierge,0.34999999999999964
daresay,0.34999999999999964
perch,0.34999999999999964
varying,0.34999999999999964
compete,0.34999999999999964
nutty,0.34999999999999964
documents,0.34999999999999964
polymer,0.34999999999999964
tourism,0.34999999999999964
dub,0.34999999999999964
numerous,0.34999999999999964
psychoanalyst,0.34999999999999964
roller,0.34999999999999964
uplink,0.34999999999999964
squad,0.34999999999999964
western,0.34999999999999964
cutting board,0.34999999999999964
daycare,0.34999999999999964
accessory,0.34999999999999964
seer,0.34999999999999964
searchlight,0.34999999999999964
township,0.34999999999999964
stir,0.34999999999999964
reelection,0.34999999999999964
girlie,0.34999999999999964
inertia,0.34999999999999964
poster,0.34999999999999964
exit,0.34999999999999964
sweeper,0.34999999999999964
evolution,0.34999999999999964
lucid,0.34999999999999964
shopkeeper,0.34999999999999964
topical,0.34999999999999964
twine,0.34999999999999964
expand,0.34999999999999964
uncommon,0.34999999999999964
uninterrupted,0.34999999999999964
printing,0.34999999999999964
liquid,0.34999999999999964
goof,0.34999999999999964
escort,0.34999999999999964
vernacular,0.34999999999999964
portray,0.34999999999999964
opiate,0.34999999999999964
entail,0.34999999999999964
undying,0.34999999999999964
mantle,0.34999999999999964
foxhole,0.34999999999999964
vigil,0.34999999999999964
pastor,0.34999999999999964
league,0.34999999999999964
server,0.34999999999999964
isotope,0.34999999999999964
ref,0.34999999999999964
gigantic,0.34999999999999964
chart,0.34999999999999964
undo,0.34999999999999964
enigma,0.34999999999999964
underwear,0.34999999999999964
cane,0.3600000000000003
butt,0.3600000000000003
serve,0.3600000000000003
yuppie,0.3600000000000003
keel,0.3600000000000003
freeze,0.3600000000000003
intercept,0.3600000000000003
bequeath,0.3600000000000003
snatch,0.3600000000000003
motorcade,0.3600000000000003
hyena,0.3600000000000003
kennel,0.3600000000000003
valium,0.3600000000000003
trim,0.3600000000000003
obscurity,0.3600000000000003
rating,0.3600000000000003
flaming,0.3600000000000003
fuzz,0.3600000000000003
repeat,0.3600000000000003
playa,0.3600000000000003
underlay,0.3600000000000003
repetition,0.3600000000000003
extremity,0.3600000000000003
clip,0.3600000000000003
suede,0.3600000000000003
atheist,0.3600000000000003
desert,0.3600000000000003
empire,0.3600000000000003
dopamine,0.3600000000000003
observatory,0.3600000000000003
curtain,0.3600000000000003
century,0.3600000000000003
toga,0.3600000000000003
skinny,0.3600000000000003
ethnic,0.3600000000000003
defense,0.3600000000000003
cassette,0.3600000000000003
compartment,0.3600000000000003
airline,0.3600000000000003
rev,0.3600000000000003
topless,0.3600000000000003
vacant,0.3600000000000003
plankton,0.3600000000000003
varsity,0.3600000000000003
utensil,0.3600000000000003
junior,0.3600000000000003
shilling,0.3600000000000003
inhale,0.3600000000000003
thermal,0.3600000000000003
rider,0.3600000000000003
firm,0.3600000000000003
clown,0.3600000000000003
hammerhead,0.3700000000000001
patrolman,0.3700000000000001
heel,0.3700000000000001
racy,0.3700000000000001
aka,0.3700000000000001
rerun,0.3700000000000001
poll,0.3700000000000001
brothel,0.3700000000000001
gasoline,0.3700000000000001
traceable,0.3700000000000001
temp,0.3700000000000001
roundup,0.3700000000000001
lash,0.3700000000000001
corporal,0.3700000000000001
facilitate,0.3700000000000001
facade,0.3700000000000001
breadth,0.3700000000000001
unbridled,0.3700000000000001
sulfate,0.3700000000000001
detection,0.3700000000000001
platonic,0.3700000000000001
pawnshop,0.3700000000000001
ether,0.3700000000000001
exodus,0.3700000000000001
relocation,0.3700000000000001
shocking,0.3700000000000001
obedience,0.3700000000000001
thick,0.3700000000000001
jawbone,0.3700000000000001
bellow,0.3700000000000001
turnip,0.3700000000000001
riff,0.3700000000000001
elderly,0.3700000000000001
weatherman,0.3700000000000001
segment,0.3700000000000001
assimilate,0.3700000000000001
squeaky,0.3700000000000001
drastic,0.3700000000000001
tweezers,0.3700000000000001
slinky,0.3700000000000001
retraction,0.3700000000000001
incantation,0.3700000000000001
badger,0.3700000000000001
veer,0.3700000000000001
bracket,0.3700000000000001
baton,0.3700000000000001
commuter,0.3700000000000001
lantern,0.3700000000000001
maneuver,0.3700000000000001
premier,0.3700000000000001
homeland,0.3700000000000001
toughen,0.3700000000000001
biochemist,0.3700000000000001
transparent,0.3700000000000001
formal,0.3700000000000001
converse,0.3700000000000001
eastern,0.3700000000000001
qualifications,0.3700000000000001
headset,0.3700000000000001
operate,0.3700000000000001
chewy,0.3700000000000001
clover,0.3700000000000001
bargaining,0.3700000000000001
contend,0.3700000000000001
intentional,0.3700000000000001
telegraph,0.3700000000000001
spotter,0.3700000000000001
gunpowder,0.3700000000000001
eight,0.3700000000000001
passkey,0.3700000000000001
automotive,0.3700000000000001
raffle,0.3700000000000001
hairdo,0.3700000000000001
molecule,0.3700000000000001
cranial,0.3700000000000001
reservoir,0.3700000000000001
onion,0.3700000000000001
peek,0.3700000000000001
interchangeable,0.3700000000000001
eccentric,0.3700000000000001
cent,0.3700000000000001
venue,0.3700000000000001
cot,0.3700000000000001
random,0.3700000000000001
unparalleled,0.3700000000000001
skewer,0.3700000000000001
substantiate,0.3700000000000001
cart,0.3700000000000001
bazooka,0.3700000000000001
assertive,0.3700000000000001
tweet,0.3700000000000001
portal,0.3700000000000001
buildup,0.3700000000000001
roadie,0.3700000000000001
complexity,0.3700000000000001
persona,0.3700000000000001
barbershop,0.3700000000000001
swag,0.3700000000000001
personnel,0.3700000000000001
midday,0.3700000000000001
orgy,0.3700000000000001
streak,0.3700000000000001
external,0.3700000000000001
authorize,0.3700000000000001
insulation,0.3700000000000001
communion,0.3700000000000001
trident,0.3700000000000001
residency,0.3700000000000001
intrepid,0.3700000000000001
exemption,0.3700000000000001
receptionist,0.3700000000000001
shallows,0.3700000000000001
distinguishing,0.3700000000000001
noir,0.3700000000000001
bottling,0.3700000000000001
conch,0.3700000000000001
shed,0.3700000000000001
gopher,0.3700000000000001
incorporate,0.3700000000000001
registrar,0.3700000000000001
roar,0.3700000000000001
dial,0.3700000000000001
alternating,0.3700000000000001
schematic,0.3700000000000001
moot,0.3799999999999999
weekday,0.3799999999999999
systematic,0.3799999999999999
Budweiser,0.3799999999999999
ridge,0.3799999999999999
confessional,0.3799999999999999
bleach,0.3799999999999999
trucker,0.3799999999999999
pound,0.3799999999999999
sink,0.3799999999999999
peasant,0.3799999999999999
analyzer,0.3799999999999999
sixpence,0.3799999999999999
stump,0.3799999999999999
blowfish,0.3799999999999999
diagnosis,0.3799999999999999
validity,0.3799999999999999
elective,0.3799999999999999
cavern,0.3799999999999999
sheer,0.3799999999999999
elbow,0.3799999999999999
counterpart,0.3799999999999999
revision,0.3799999999999999
sire,0.3799999999999999
fang,0.3799999999999999
pretend,0.3799999999999999
vial,0.3799999999999999
wrestling,0.3799999999999999
cement,0.3799999999999999
quad,0.3799999999999999
tang,0.3799999999999999
incarnate,0.3799999999999999
intracranial,0.3799999999999999
turf,0.3799999999999999
whirlwind,0.3799999999999999
dominion,0.3799999999999999
elude,0.3799999999999999
unnecessary,0.3799999999999999
fullback,0.3799999999999999
plunge,0.3799999999999999
crotch,0.3799999999999999
distributor,0.3799999999999999
abreast,0.3799999999999999
marshal,0.3799999999999999
repaint,0.3799999999999999
punt,0.3799999999999999
minimal,0.3799999999999999
salve,0.3799999999999999
transmission,0.3799999999999999
navy,0.3799999999999999
squid,0.3799999999999999
precedence,0.3799999999999999
mount,0.3799999999999999
fizz,0.3799999999999999
sip,0.3799999999999999
shag,0.3799999999999999
plausible,0.3799999999999999
launcher,0.3799999999999999
asterisk,0.3799999999999999
wool,0.3799999999999999
proclaim,0.3799999999999999
boatman,0.3799999999999999
maid,0.3799999999999999
clue,0.3799999999999999
workplace,0.3799999999999999
apparel,0.3799999999999999
pew,0.3799999999999999
showgirl,0.3799999999999999
businessman,0.3799999999999999
fate,0.3799999999999999
reboot,0.3799999999999999
shrine,0.3799999999999999
cord,0.3799999999999999
paddle,0.3799999999999999
inhabit,0.3799999999999999
alert,0.3799999999999999
pantry,0.3799999999999999
tow,0.3799999999999999
nightly,0.3799999999999999
nursemaid,0.3799999999999999
grocer,0.3799999999999999
mitigate,0.3799999999999999
vacuum,0.3799999999999999
initial,0.3799999999999999
noon,0.3799999999999999
amnesty,0.3799999999999999
spender,0.3799999999999999
wallpaper,0.3799999999999999
hunch,0.3799999999999999
tackle,0.3799999999999999
adolescent,0.3799999999999999
recourse,0.3799999999999999
indivisible,0.3799999999999999
miscellaneous,0.3799999999999999
Jack Daniels,0.3799999999999999
bobcat,0.3799999999999999
unorthodox,0.3799999999999999
ditty,0.3799999999999999
retract,0.3799999999999999
burp,0.3799999999999999
prudence,0.3799999999999999
corned,0.3899999999999997
courthouse,0.3899999999999997
heavy metal,0.3899999999999997
charge,0.3899999999999997
mashed,0.3899999999999997
keyhole,0.3899999999999997
vat,0.3899999999999997
pretext,0.3899999999999997
huntress,0.3899999999999997
denominator,0.3899999999999997
concerned,0.3899999999999997
prune,0.3899999999999997
floppy,0.3899999999999997
twist,0.3899999999999997
decoy,0.3899999999999997
mention,0.3899999999999997
psychiatry,0.3899999999999997
shaver,0.3899999999999997
dipper,0.3899999999999997
bidder,0.3899999999999997
sheltered,0.3899999999999997
realm,0.3899999999999997
usher,0.3899999999999997
goofball,0.3899999999999997
push,0.3899999999999997
wolverine,0.3899999999999997
ceiling,0.3899999999999997
account,0.3899999999999997
yoke,0.3899999999999997
northwestern,0.3899999999999997
pursue,0.3899999999999997
catcher,0.3899999999999997
necessary,0.3899999999999997
mill,0.3899999999999997
press,0.3899999999999997
assignment,0.3899999999999997
zap,0.3899999999999997
single,0.3899999999999997
conducive,0.3899999999999997
clambake,0.40000000000000036
clamp,0.40000000000000036
unexplained,0.40000000000000036
birthmark,0.40000000000000036
rim,0.40000000000000036
puzzled,0.40000000000000036
pretense,0.40000000000000036
nail,0.40000000000000036
submission,0.40000000000000036
coronation,0.40000000000000036
invoice,0.40000000000000036
rhetoric,0.40000000000000036
tenure,0.40000000000000036
sensor,0.40000000000000036
snafu,0.40000000000000036
accomplice,0.40000000000000036
placebo,0.40000000000000036
rove,0.40000000000000036
singularity,0.40000000000000036
weeds,0.40000000000000036
premed,0.40000000000000036
spandex,0.40000000000000036
hippie,0.40000000000000036
prima,0.40000000000000036
transplant,0.40000000000000036
chatterbox,0.40000000000000036
enclosure,0.40000000000000036
unleash,0.40000000000000036
scoreboard,0.40000000000000036
armada,0.40000000000000036
sander,0.40000000000000036
convoy,0.40000000000000036
replica,0.40000000000000036
praying mantis,0.40000000000000036
ankle,0.40000000000000036
missy,0.40000000000000036
black,0.40000000000000036
construct,0.40000000000000036
plumber,0.40000000000000036
comparable,0.40000000000000036
fistful,0.40000000000000036
five,0.40000000000000036
marzipan,0.40000000000000036
revel,0.40000000000000036
biography,0.40000000000000036
sarsaparilla,0.40000000000000036
inch,0.40000000000000036
backroom,0.40000000000000036
martial,0.40000000000000036
paragraph,0.40000000000000036
tee,0.40000000000000036
curry,0.40000000000000036
discretion,0.40000000000000036
baseline,0.40000000000000036
windshield,0.40000000000000036
gatekeeper,0.40000000000000036
algebra,0.40000000000000036
Reebox,0.40000000000000036
tennis,0.40000000000000036
undeniable,0.40000000000000036
actuality,0.40000000000000036
projecting,0.40000000000000036
pogo,0.40000000000000036
critter,0.40000000000000036
impressionable,0.40000000000000036
canvass,0.40000000000000036
evaporate,0.40000000000000036
amphibian,0.40000000000000036
steam,0.40000000000000036
flare,0.40000000000000036
pi,0.40000000000000036
rowboat,0.40000000000000036
fleet,0.40000000000000036
usefulness,0.40000000000000036
mushy,0.40000000000000036
henhouse,0.40000000000000036
marginal,0.40000000000000036
harrowing,0.40000000000000036
nitrogen,0.40000000000000036
sociology,0.40000000000000036
upstart,0.40000000000000036
rascal,0.40000000000000036
slight,0.40000000000000036
geography,0.40000000000000036
liege,0.40000000000000036
cabbage,0.40000000000000036
subtlety,0.40000000000000036
metabolism,0.40000000000000036
chop,0.40000000000000036
lager,0.40000000000000036
harp,0.40000000000000036
coupling,0.40000000000000036
airbag,0.40000000000000036
reign,0.40000000000000036
attend,0.40000000000000036
levitate,0.40000000000000036
paradox,0.40000000000000036
verification,0.40000000000000036
visitation,0.40000000000000036
continental,0.40000000000000036
waterworks,0.40000000000000036
caveman,0.40000000000000036
idol,0.40000000000000036
buster,0.41000000000000014
leftover,0.41000000000000014
confront,0.41000000000000014
accelerant,0.41000000000000014
psi,0.41000000000000014
dispatcher,0.41000000000000014
triplicate,0.41000000000000014
debrief,0.41000000000000014
volcano,0.41000000000000014
silo,0.41000000000000014
mayor,0.41000000000000014
fragment,0.41000000000000014
shake,0.41000000000000014
livery,0.41000000000000014
aloof,0.41000000000000014
police,0.41000000000000014
quartermaster,0.41000000000000014
fallopian,0.41000000000000014
ammunition,0.41000000000000014
schoolyard,0.41000000000000014
maroon,0.41000000000000014
school,0.41000000000000014
explain,0.41000000000000014
slingshot,0.41000000000000014
do,0.41000000000000014
equity,0.41000000000000014
subtitle,0.41000000000000014
hype,0.41000000000000014
consult,0.41000000000000014
shape,0.41000000000000014
weave,0.41000000000000014
hay,0.41000000000000014
paperboy,0.41000000000000014
oldie,0.41000000000000014
interception,0.41000000000000014
crave,0.41000000000000014
receipt,0.41000000000000014
busy,0.41000000000000014
nurse,0.41000000000000014
other,0.41000000000000014
flick,0.41000000000000014
giant,0.41000000000000014
hill,0.41000000000000014
supposed,0.41000000000000014
hock,0.41000000000000014
procure,0.41999999999999993
pennant,0.41999999999999993
boyhood,0.41999999999999993
investor,0.41999999999999993
remote,0.41999999999999993
paper,0.41999999999999993
starboard,0.41999999999999993
linebacker,0.41999999999999993
bionic,0.41999999999999993
short story,0.41999999999999993
throwback,0.41999999999999993
fiber,0.41999999999999993
religion,0.41999999999999993
communicator,0.41999999999999993
scorer,0.41999999999999993
dip,0.41999999999999993
priestess,0.41999999999999993
thingy,0.41999999999999993
rowing,0.41999999999999993
exacting,0.41999999999999993
basis,0.41999999999999993
rooftop,0.41999999999999993
projector,0.41999999999999993
viva,0.41999999999999993
script,0.41999999999999993
buffer,0.41999999999999993
prevent,0.41999999999999993
hyperspace,0.41999999999999993
brew,0.41999999999999993
synapse,0.41999999999999993
cattle,0.41999999999999993
everyman,0.41999999999999993
cow,0.41999999999999993
document,0.41999999999999993
rhinestone,0.41999999999999993
archaeologist,0.41999999999999993
reverend,0.41999999999999993
declare,0.41999999999999993
banister,0.41999999999999993
celebrity,0.41999999999999993
glossy,0.41999999999999993
rehearse,0.41999999999999993
surround,0.41999999999999993
ironic,0.41999999999999993
wand,0.41999999999999993
millionth,0.41999999999999993
veneer,0.41999999999999993
chauffeur,0.41999999999999993
veil,0.41999999999999993
railway,0.41999999999999993
ranking,0.41999999999999993
enamel,0.41999999999999993
housewife,0.41999999999999993
lens,0.41999999999999993
treaty,0.41999999999999993
lass,0.41999999999999993
actress,0.41999999999999993
avail,0.41999999999999993
hone,0.41999999999999993
payload,0.41999999999999993
ejaculation,0.41999999999999993
fourteen,0.41999999999999993
bisque,0.41999999999999993
pelvic,0.41999999999999993
founding,0.41999999999999993
subside,0.41999999999999993
immortality,0.41999999999999993
putter,0.41999999999999993
mogul,0.41999999999999993
complexion,0.41999999999999993
fisherman,0.41999999999999993
recent,0.41999999999999993
detergent,0.41999999999999993
synergy,0.41999999999999993
precipice,0.41999999999999993
uneventful,0.41999999999999993
intersection,0.41999999999999993
deterrent,0.41999999999999993
conquering,0.41999999999999993
dioxide,0.41999999999999993
backside,0.41999999999999993
wide,0.41999999999999993
stonewall,0.41999999999999993
flake,0.41999999999999993
harlot,0.41999999999999993
wily,0.41999999999999993
viper,0.41999999999999993
mental,0.41999999999999993
lunacy,0.41999999999999993
yeast,0.41999999999999993
typical,0.41999999999999993
morphine,0.41999999999999993
statesman,0.41999999999999993
amateur,0.41999999999999993
beady,0.41999999999999993
reptile,0.41999999999999993
rival,0.41999999999999993
wipe,0.41999999999999993
midget,0.41999999999999993
dam,0.41999999999999993
configuration,0.41999999999999993
lancer,0.41999999999999993
mime,0.41999999999999993
nonchalant,0.41999999999999993
rental,0.41999999999999993
overlay,0.41999999999999993
dismiss,0.41999999999999993
bladder,0.41999999999999993
lug,0.41999999999999993
nymph,0.41999999999999993
equator,0.41999999999999993
understatement,0.41999999999999993
deli,0.41999999999999993
slope,0.41999999999999993
scooter,0.41999999999999993
amount,0.41999999999999993
TV,0.41999999999999993
hydroponics,0.41999999999999993
man,0.41999999999999993
licorice,0.41999999999999993
teenager,0.41999999999999993
impudent,0.41999999999999993
absolve,0.41999999999999993
bluff,0.41999999999999993
gaga,0.41999999999999993
furlong,0.41999999999999993
hysterical,0.41999999999999993
binary,0.41999999999999993
spinner,0.41999999999999993
pragmatic,0.41999999999999993
knot,0.4299999999999997
dildo,0.4299999999999997
sawmill,0.4299999999999997
foil,0.4299999999999997
oblique,0.4299999999999997
nada,0.4299999999999997
commanding,0.4299999999999997
driveway,0.4299999999999997
flares,0.4299999999999997
rapid,0.4299999999999997
constitute,0.4299999999999997
tenant,0.4299999999999997
murmur,0.4299999999999997
screwball,0.4299999999999997
splatter,0.4299999999999997
geometry,0.4299999999999997
rivalry,0.4299999999999997
perilous,0.4299999999999997
ramrod,0.4299999999999997
antiseptic,0.4299999999999997
unreal,0.4299999999999997
alter,0.4299999999999997
bookie,0.4299999999999997
fowl,0.4299999999999997
vector,0.4299999999999997
synaptic,0.4299999999999997
ska,0.4299999999999997
rodeo,0.4299999999999997
dosage,0.4299999999999997
parking,0.4299999999999997
temporal,0.4299999999999997
pointer,0.4299999999999997
migrate,0.4299999999999997
precaution,0.4299999999999997
stint,0.4299999999999997
piston,0.4299999999999997
sterile,0.4299999999999997
plantation,0.4299999999999997
reporter,0.4299999999999997
thrower,0.4299999999999997
swig,0.4299999999999997
lab,0.4299999999999997
verify,0.4299999999999997
dissolve,0.4299999999999997
spar,0.4299999999999997
bunk,0.4299999999999997
asparagus,0.4299999999999997
register,0.4299999999999997
painkiller,0.4299999999999997
terminator,0.4299999999999997
bumblebee,0.4299999999999997
mound,0.4299999999999997
multiply,0.4299999999999997
mum,0.4299999999999997
cinematography,0.4299999999999997
overdrive,0.4299999999999997
sleepyhead,0.4299999999999997
suave,0.4299999999999997
overcoat,0.4299999999999997
wriggle,0.4299999999999997
monologue,0.4299999999999997
cowboy,0.4299999999999997
aesthetic,0.4299999999999997
guide,0.4299999999999997
baggie,0.4299999999999997
bearings,0.4299999999999997
pruning,0.4299999999999997
measuring tape,0.4299999999999997
theme,0.4299999999999997
handball,0.4299999999999997
storeroom,0.4299999999999997
soybean,0.4299999999999997
duration,0.4299999999999997
three,0.4299999999999997
represent,0.4299999999999997
supplement,0.4299999999999997
premise,0.4299999999999997
auction,0.4299999999999997
burst,0.4299999999999997
eminence,0.4299999999999997
Vice President,0.4299999999999997
immigrant,0.4299999999999997
absolute,0.4299999999999997
nipper,0.4299999999999997
lizard,0.4299999999999997
editor,0.4299999999999997
antenna,0.4299999999999997
abdomen,0.4299999999999997
volley,0.4299999999999997
guild,0.4299999999999997
llama,0.4299999999999997
coordinator,0.4299999999999997
notary,0.4299999999999997
quail,0.4299999999999997
newscast,0.4299999999999997
transition,0.4299999999999997
eighty,0.4299999999999997
tart,0.4299999999999997
width,0.4299999999999997
sanctity,0.4299999999999997
exposition,0.4299999999999997
weekly,0.4299999999999997
paw,0.4299999999999997
insightful,0.4299999999999997
lateral,0.4299999999999997
door,0.4299999999999997
coven,0.4299999999999997
subscribe,0.4299999999999997
race,0.4400000000000004
coal,0.4400000000000004
copacetic,0.4400000000000004
lock,0.4400000000000004
thruster,0.4400000000000004
budget,0.4400000000000004
odd,0.4400000000000004
vaccination,0.4400000000000004
final,0.4400000000000004
galley,0.4400000000000004
escrow,0.4400000000000004
stronghold,0.4400000000000004
imitate,0.4400000000000004
exonerate,0.4400000000000004
neck,0.4400000000000004
sainted,0.4400000000000004
typewriter,0.4400000000000004
knock,0.4400000000000004
uncharted,0.4400000000000004
grab,0.4400000000000004
advise,0.4400000000000004
crossover,0.4400000000000004
ballpark,0.4400000000000004
trait,0.4400000000000004
deep,0.4400000000000004
involve,0.4400000000000004
nut,0.4400000000000004
barge,0.4400000000000004
reverent,0.4400000000000004
arm,0.4400000000000004
calf,0.4400000000000004
bridge,0.4400000000000004
prince,0.4400000000000004
subway,0.4400000000000004
condom,0.4400000000000004
file,0.4400000000000004
streetcar,0.4400000000000004
curtains,0.4400000000000004
private,0.4400000000000004
kick,0.4500000000000002
expressway,0.4500000000000002
turret,0.4500000000000002
impetuous,0.4500000000000002
law,0.4500000000000002
kneecap,0.4500000000000002
stun,0.4500000000000002
polling,0.4500000000000002
campaign,0.4500000000000002
dugout,0.4500000000000002
wait,0.4500000000000002
advisement,0.4500000000000002
hideout,0.4500000000000002
indefinite,0.4500000000000002
grit,0.4500000000000002
inanimate,0.4500000000000002
femur,0.4500000000000002
jumper,0.4500000000000002
talker,0.4500000000000002
testify,0.4500000000000002
flak,0.4500000000000002
hog,0.4500000000000002
mainstream,0.4500000000000002
